lang,lang_group,model_id,model_family,treebank,split,deprel,layer,head,direction,mean_attention,std_attention,n_arcs
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,6,dep_to_head,0.059060316412792885,0.12168457628867227,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,7,head_to_dep,0.02323737301903666,0.025624102750339158,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,7,dep_to_head,0.10513022950393118,0.09906178729007425,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,8,head_to_dep,0.12245150189321449,0.19897474818771818,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,8,dep_to_head,0.020434677953162343,0.10607631602395531,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,9,head_to_dep,0.03386649859655821,0.07857221897557373,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,9,dep_to_head,0.06407308898440435,0.12334892702444211,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,10,head_to_dep,0.025702994995496282,0.14996603060335006,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,10,dep_to_head,0.20494099552794987,0.36286000789492884,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,11,head_to_dep,0.10417920706549513,0.15070135007880375,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,11,dep_to_head,0.029809497107623015,0.06471546305404091,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,12,head_to_dep,0.014929970663016144,0.03848283929397687,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,7,12,dep_to_head,0.18369218226608802,0.17017504298523017,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,8,1,head_to_dep,0.015303703097416707,0.0187666301009029,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,8,1,dep_to_head,0.012714790462880633,0.013988307528479522,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,8,2,head_to_dep,0.0324148979242771,0.054234656423053355,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,8,2,dep_to_head,0.0161441565385252,0.023951871063851517,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,8,3,head_to_dep,0.029492596711510805,0.050592671545395554,446
